holiday,date,Total,megawatthours
0,2018-07-30 00:00:00+00:00,440136,589103
0,2018-07-30 01:00:00+00:00,429499,576181
0,2018-07-30 02:00:00+00:00,418383,562990
0,2018-07-30 03:00:00+00:00,400761,539488
0,2018-07-30 04:00:00+00:00,376187,508172
0,2018-07-30 05:00:00+00:00,350445,476531
0,2018-07-30 06:00:00+00:00,329922,449198
0,2018-07-30 07:00:00+00:00,313959,427805
0,2018-07-30 08:00:00+00:00,303347,413478
0,2018-07-30 09:00:00+00:00,296701,407852
0,2018-07-30 10:00:00+00:00,297467,409935
0,2018-07-30 11:00:00+00:00,306819,424875
0,2018-07-30 12:00:00+00:00,320910,443986
0,2018-07-30 13:00:00+00:00,338136,466061
0,2018-07-30 14:00:00+00:00,358586,489961
0,2018-07-30 15:00:00+00:00,380481,516441
0,2018-07-30 16:00:00+00:00,401183,540416
0,2018-07-30 17:00:00+00:00,418182,562504
0,2018-07-30 18:00:00+00:00,433551,582083
0,2018-07-30 19:00:00+00:00,446069,597083
0,2018-07-30 20:00:00+00:00,454550,607907
0,2018-07-30 21:00:00+00:00,462695,616159
0,2018-07-30 22:00:00+00:00,467219,619930
0,2018-07-30 23:00:00+00:00,464605,608672
0,2018-07-31 00:00:00+00:00,457520,606877
0,2018-07-31 01:00:00+00:00,448309,595764
0,2018-07-31 02:00:00+00:00,436017,581025
0,2018-07-31 03:00:00+00:00,413468,552761
0,2018-07-31 04:00:00+00:00,386488,516596
0,2018-07-31 05:00:00+00:00,359817,483776
0,2018-07-31 06:00:00+00:00,335068,453759
0,2018-07-31 07:00:00+00:00,318179,432212
0,2018-07-31 08:00:00+00:00,306832,417371
0,2018-07-31 09:00:00+00:00,300807,412290
0,2018-07-31 10:00:00+00:00,302929,416522
0,2018-07-31 11:00:00+00:00,313013,430805
0,2018-07-31 12:00:00+00:00,326238,448074
0,2018-07-31 13:00:00+00:00,341643,466988
0,2018-07-31 14:00:00+00:00,359230,489135
0,2018-07-31 15:00:00+00:00,377905,513247
0,2018-07-31 16:00:00+00:00,396417,536740
0,2018-07-31 17:00:00+00:00,412348,558327
0,2018-07-31 18:00:00+00:00,427595,578342
0,2018-07-31 19:00:00+00:00,440321,593300
0,2018-07-31 20:00:00+00:00,448275,603867
0,2018-07-31 21:00:00+00:00,455407,612918
0,2018-07-31 22:00:00+00:00,459149,617147
0,2018-07-31 23:00:00+00:00,455537,613013
0,2018-08-01 00:00:00+00:00,448855,603385
0,2018-08-01 01:00:00+00:00,440105,592956
0,2018-08-01 02:00:00+00:00,427604,577468
0,2018-08-01 03:00:00+00:00,408486,551328
0,2018-08-01 04:00:00+00:00,382038,517002
0,2018-08-01 05:00:00+00:00,354268,482944
0,2018-08-01 06:00:00+00:00,330561,454063
0,2018-08-01 07:00:00+00:00,312581,432743
0,2018-08-01 08:00:00+00:00,302103,418365
0,2018-08-01 09:00:00+00:00,295867,411754
0,2018-08-01 10:00:00+00:00,298017,416114
0,2018-08-01 11:00:00+00:00,308851,431390
0,2018-08-01 12:00:00+00:00,322486,449735
0,2018-08-01 13:00:00+00:00,336447,469166
0,2018-08-01 14:00:00+00:00,353698,491536
0,2018-08-01 15:00:00+00:00,375648,517769
0,2018-08-01 16:00:00+00:00,395333,543388
0,2018-08-01 17:00:00+00:00,412801,567595
0,2018-08-01 18:00:00+00:00,430464,590495
0,2018-08-01 19:00:00+00:00,446134,609650
0,2018-08-01 20:00:00+00:00,458321,625284
0,2018-08-01 21:00:00+00:00,467625,636632
0,2018-08-01 22:00:00+00:00,472602,641929
0,2018-08-01 23:00:00+00:00,469096,637476
0,2018-08-02 00:00:00+00:00,460103,626277
0,2018-08-02 01:00:00+00:00,449804,612922
0,2018-08-02 02:00:00+00:00,436480,595260
0,2018-08-02 03:00:00+00:00,415371,566076
0,2018-08-02 04:00:00+00:00,388161,530718
0,2018-08-02 05:00:00+00:00,360502,495294
0,2018-08-02 06:00:00+00:00,337521,465396
0,2018-08-02 07:00:00+00:00,319514,442315
0,2018-08-02 08:00:00+00:00,306659,425880
0,2018-08-02 09:00:00+00:00,300343,418969
0,2018-08-02 10:00:00+00:00,301480,423212
0,2018-08-02 11:00:00+00:00,312400,438484
0,2018-08-02 12:00:00+00:00,324814,455852
0,2018-08-02 13:00:00+00:00,340358,474671
0,2018-08-02 14:00:00+00:00,359629,499011
0,2018-08-02 15:00:00+00:00,383361,528190
0,2018-08-02 16:00:00+00:00,403743,556746
0,2018-08-02 17:00:00+00:00,423063,582609
0,2018-08-02 18:00:00+00:00,443645,606475
0,2018-08-02 19:00:00+00:00,457127,624513
0,2018-08-02 20:00:00+00:00,466938,637377
0,2018-08-02 21:00:00+00:00,474090,646724
0,2018-08-02 22:00:00+00:00,476995,650252
0,2018-08-02 23:00:00+00:00,472550,643883
0,2018-08-03 00:00:00+00:00,462867,631283
0,2018-08-03 01:00:00+00:00,451299,617604
0,2018-08-03 02:00:00+00:00,436756,597230
0,2018-08-03 03:00:00+00:00,414982,567718
0,2018-08-03 04:00:00+00:00,388439,532815
0,2018-08-03 05:00:00+00:00,362453,497718
0,2018-08-03 06:00:00+00:00,338634,466570
0,2018-08-03 07:00:00+00:00,320125,443925
0,2018-08-03 08:00:00+00:00,307675,427739
0,2018-08-03 09:00:00+00:00,300659,419990
0,2018-08-03 10:00:00+00:00,301951,423290
0,2018-08-03 11:00:00+00:00,310421,436669
0,2018-08-03 12:00:00+00:00,323184,453398
0,2018-08-03 13:00:00+00:00,337927,474009
0,2018-08-03 14:00:00+00:00,357834,498900
0,2018-08-03 15:00:00+00:00,383255,529952
0,2018-08-03 16:00:00+00:00,406979,560176
0,2018-08-03 17:00:00+00:00,427516,587182
0,2018-08-03 18:00:00+00:00,448486,611533
0,2018-08-03 19:00:00+00:00,464462,630679
0,2018-08-03 20:00:00+00:00,473141,644232
0,2018-08-03 21:00:00+00:00,481514,652995
0,2018-08-03 22:00:00+00:00,484061,656084
0,2018-08-03 23:00:00+00:00,480017,649233
0,2018-08-04 00:00:00+00:00,469195,634226
0,2018-08-04 01:00:00+00:00,456392,616041
0,2018-08-04 02:00:00+00:00,440754,596406
0,2018-08-04 03:00:00+00:00,417906,567774
0,2018-08-04 04:00:00+00:00,393111,534714
0,2018-08-04 05:00:00+00:00,367850,500530
0,2018-08-04 06:00:00+00:00,343339,470804
0,2018-08-04 07:00:00+00:00,323905,446984
0,2018-08-04 08:00:00+00:00,310461,428690
0,2018-08-04 09:00:00+00:00,301267,417331
0,2018-08-04 10:00:00+00:00,297887,412865
0,2018-08-04 11:00:00+00:00,297880,413282
0,2018-08-04 12:00:00+00:00,302056,419671
0,2018-08-04 13:00:00+00:00,314800,437422
0,2018-08-04 14:00:00+00:00,336490,466111
0,2018-08-04 15:00:00+00:00,361602,499228
0,2018-08-04 16:00:00+00:00,386668,532984
0,2018-08-04 17:00:00+00:00,408504,562616
0,2018-08-04 18:00:00+00:00,427259,587572
0,2018-08-04 19:00:00+00:00,442490,608182
0,2018-08-04 20:00:00+00:00,454953,625184
0,2018-08-04 21:00:00+00:00,465102,638779
0,2018-08-04 22:00:00+00:00,470937,646674
0,2018-08-04 23:00:00+00:00,468414,642933
0,2018-08-05 00:00:00+00:00,460603,629739
0,2018-08-05 01:00:00+00:00,449367,612228
0,2018-08-05 02:00:00+00:00,434991,593663
0,2018-08-05 03:00:00+00:00,414115,566200
0,2018-08-05 04:00:00+00:00,387536,532936
0,2018-08-05 05:00:00+00:00,363891,499721
0,2018-08-05 06:00:00+00:00,340087,470475
0,2018-08-05 07:00:00+00:00,321921,446269
0,2018-08-05 08:00:00+00:00,307168,428101
0,2018-08-05 09:00:00+00:00,297824,415382
0,2018-08-05 10:00:00+00:00,292993,409246
0,2018-08-05 11:00:00+00:00,291095,406085
0,2018-08-05 12:00:00+00:00,293932,410507
0,2018-08-05 13:00:00+00:00,307198,429727
0,2018-08-05 14:00:00+00:00,331203,461480
0,2018-08-05 15:00:00+00:00,360619,500113
0,2018-08-05 16:00:00+00:00,386679,537848
0,2018-08-05 17:00:00+00:00,411189,571902
0,2018-08-05 18:00:00+00:00,434183,600995
0,2018-08-05 19:00:00+00:00,450156,623506
0,2018-08-05 20:00:00+00:00,463271,641369
0,2018-08-05 21:00:00+00:00,473808,655395
0,2018-08-05 22:00:00+00:00,480066,662680
0,2018-08-05 23:00:00+00:00,479566,661884
0,2018-08-06 00:00:00+00:00,472054,650962
0,2018-08-06 01:00:00+00:00,462400,636148
0,2018-08-06 02:00:00+00:00,448521,619088
0,2018-08-06 03:00:00+00:00,429195,589689
0,2018-08-06 04:00:00+00:00,399772,554616
0,2018-08-06 05:00:00+00:00,372358,517772
0,2018-08-06 06:00:00+00:00,348065,484801
0,2018-08-06 07:00:00+00:00,329042,459794
0,2018-08-06 08:00:00+00:00,316026,443404
0,2018-08-06 09:00:00+00:00,309428,435394
0,2018-08-06 10:00:00+00:00,310540,439077
0,2018-08-06 11:00:00+00:00,321541,453007
0,2018-08-06 12:00:00+00:00,335277,471947
0,2018-08-06 13:00:00+00:00,353489,497519
0,2018-08-06 14:00:00+00:00,379258,530535
0,2018-08-06 15:00:00+00:00,409982,567613
0,2018-08-06 16:00:00+00:00,435959,603906
0,2018-08-06 17:00:00+00:00,457279,635019
0,2018-08-06 18:00:00+00:00,477796,661576
0,2018-08-06 19:00:00+00:00,493445,680136
0,2018-08-06 20:00:00+00:00,504276,694031
0,2018-08-06 21:00:00+00:00,512844,702431
0,2018-08-06 22:00:00+00:00,515216,705706
0,2018-08-06 23:00:00+00:00,511943,701560
0,2018-08-07 00:00:00+00:00,503510,688979
0,2018-08-07 01:00:00+00:00,491181,671741
0,2018-08-07 02:00:00+00:00,476131,648309
0,2018-08-07 03:00:00+00:00,450767,614391
0,2018-08-07 04:00:00+00:00,417648,573766
0,2018-08-07 05:00:00+00:00,390317,536286
0,2018-08-07 06:00:00+00:00,358021,501233
0,2018-08-07 07:00:00+00:00,340401,474051
0,2018-08-07 08:00:00+00:00,325368,454831
0,2018-08-07 09:00:00+00:00,317024,445442
0,2018-08-07 10:00:00+00:00,318910,448727
0,2018-08-07 11:00:00+00:00,329755,463769
0,2018-08-07 12:00:00+00:00,343911,482323
0,2018-08-07 13:00:00+00:00,359756,503177
0,2018-08-07 14:00:00+00:00,381569,531081
0,2018-08-07 15:00:00+00:00,407830,563951
0,2018-08-07 16:00:00+00:00,434157,598607
0,2018-08-07 17:00:00+00:00,455491,629600
0,2018-08-07 18:00:00+00:00,476074,655641
0,2018-08-07 19:00:00+00:00,491604,673734
0,2018-08-07 20:00:00+00:00,501553,685339
0,2018-08-07 21:00:00+00:00,508180,691925
0,2018-08-07 22:00:00+00:00,510625,692074
0,2018-08-07 23:00:00+00:00,506407,685007
0,2018-08-08 00:00:00+00:00,496411,670863
0,2018-08-08 01:00:00+00:00,485174,654914
0,2018-08-08 02:00:00+00:00,468622,633881
0,2018-08-08 03:00:00+00:00,443551,599874
0,2018-08-08 04:00:00+00:00,415411,562430
0,2018-08-08 05:00:00+00:00,384866,524940
0,2018-08-08 06:00:00+00:00,354409,490858
0,2018-08-08 07:00:00+00:00,338177,465635
0,2018-08-08 08:00:00+00:00,323767,448124
0,2018-08-08 09:00:00+00:00,315482,439374
0,2018-08-08 10:00:00+00:00,317869,442671
0,2018-08-08 11:00:00+00:00,327023,458008
0,2018-08-08 12:00:00+00:00,341888,477146
0,2018-08-08 13:00:00+00:00,356971,496578
0,2018-08-08 14:00:00+00:00,377959,523313
0,2018-08-08 15:00:00+00:00,404265,555531
0,2018-08-08 16:00:00+00:00,428202,588548
0,2018-08-08 17:00:00+00:00,450195,616850
0,2018-08-08 18:00:00+00:00,470179,643841
0,2018-08-08 19:00:00+00:00,485545,664380
0,2018-08-08 20:00:00+00:00,495237,678160
0,2018-08-08 21:00:00+00:00,503738,687684
0,2018-08-08 22:00:00+00:00,506336,690632
0,2018-08-08 23:00:00+00:00,502410,683931
0,2018-08-09 00:00:00+00:00,491684,668748
0,2018-08-09 01:00:00+00:00,477116,651727
0,2018-08-09 02:00:00+00:00,459961,629837
0,2018-08-09 03:00:00+00:00,436353,596294
0,2018-08-09 04:00:00+00:00,408172,557969
0,2018-08-09 05:00:00+00:00,377987,518400
0,2018-08-09 06:00:00+00:00,348239,484119
0,2018-08-09 07:00:00+00:00,331715,459220
0,2018-08-09 08:00:00+00:00,317887,442092
0,2018-08-09 09:00:00+00:00,310653,433907
0,2018-08-09 10:00:00+00:00,311371,437913
0,2018-08-09 11:00:00+00:00,321203,452565
0,2018-08-09 12:00:00+00:00,334665,470349
0,2018-08-09 13:00:00+00:00,350157,491888
0,2018-08-09 14:00:00+00:00,371458,518447
0,2018-08-09 15:00:00+00:00,397098,549777
0,2018-08-09 16:00:00+00:00,421615,582466
0,2018-08-09 17:00:00+00:00,443539,612198
0,2018-08-09 18:00:00+00:00,464444,639572
0,2018-08-09 19:00:00+00:00,486661,664648
0,2018-08-09 20:00:00+00:00,495963,678949
0,2018-08-09 21:00:00+00:00,504988,690405
0,2018-08-09 22:00:00+00:00,504414,691199
0,2018-08-09 23:00:00+00:00,498357,683193
0,2018-08-10 00:00:00+00:00,485894,665706
0,2018-08-10 01:00:00+00:00,472177,647240
0,2018-08-10 02:00:00+00:00,457675,626015
0,2018-08-10 03:00:00+00:00,434670,591682
0,2018-08-10 04:00:00+00:00,404936,552946
0,2018-08-10 05:00:00+00:00,377360,516256
0,2018-08-10 06:00:00+00:00,347665,483373
0,2018-08-10 07:00:00+00:00,330452,457500
0,2018-08-10 08:00:00+00:00,314125,439825
0,2018-08-10 09:00:00+00:00,306416,431293
0,2018-08-10 10:00:00+00:00,308667,434674
0,2018-08-10 11:00:00+00:00,318923,448413
0,2018-08-10 12:00:00+00:00,331211,466296
0,2018-08-10 13:00:00+00:00,346648,487232
0,2018-08-10 14:00:00+00:00,365933,513746
0,2018-08-10 15:00:00+00:00,390687,543645
0,2018-08-10 16:00:00+00:00,413679,574554
0,2018-08-10 17:00:00+00:00,431435,600828
0,2018-08-10 18:00:00+00:00,448739,623665
0,2018-08-10 19:00:00+00:00,463585,642461
0,2018-08-10 20:00:00+00:00,474941,656160
0,2018-08-10 21:00:00+00:00,479342,662897
0,2018-08-10 22:00:00+00:00,480627,663916
0,2018-08-10 23:00:00+00:00,473833,652962
0,2018-08-11 00:00:00+00:00,461302,634328
0,2018-08-11 01:00:00+00:00,447461,615218
0,2018-08-11 02:00:00+00:00,432718,595166
0,2018-08-11 03:00:00+00:00,411978,565992
0,2018-08-11 04:00:00+00:00,385339,533130
0,2018-08-11 05:00:00+00:00,361128,498938
0,2018-08-11 06:00:00+00:00,333755,468230
0,2018-08-11 07:00:00+00:00,316488,444180
0,2018-08-11 08:00:00+00:00,303227,426627
0,2018-08-11 09:00:00+00:00,293002,415816
0,2018-08-11 10:00:00+00:00,291671,412391
0,2018-08-11 11:00:00+00:00,292143,412963
0,2018-08-11 12:00:00+00:00,295815,418936
0,2018-08-11 13:00:00+00:00,309176,435271
0,2018-08-11 14:00:00+00:00,328449,460081
0,2018-08-11 15:00:00+00:00,351042,489802
0,2018-08-11 16:00:00+00:00,374083,520082
0,2018-08-11 17:00:00+00:00,393159,546916
0,2018-08-11 18:00:00+00:00,410406,568232
0,2018-08-11 19:00:00+00:00,423302,583876
0,2018-08-11 20:00:00+00:00,431594,596120
0,2018-08-11 21:00:00+00:00,438938,605524
0,2018-08-11 22:00:00+00:00,441399,607741
0,2018-08-11 23:00:00+00:00,438805,603406
0,2018-08-12 00:00:00+00:00,430599,591516
0,2018-08-12 01:00:00+00:00,419714,575728
0,2018-08-12 02:00:00+00:00,407334,559031
0,2018-08-12 03:00:00+00:00,388885,533689
0,2018-08-12 04:00:00+00:00,373784,511146
0,2018-08-12 05:00:00+00:00,345035,473795
0,2018-08-12 06:00:00+00:00,320785,447182
0,2018-08-12 07:00:00+00:00,306688,426085
0,2018-08-12 08:00:00+00:00,292627,409177
0,2018-08-12 09:00:00+00:00,284763,398940
0,2018-08-12 10:00:00+00:00,280991,394207
0,2018-08-12 11:00:00+00:00,281640,393898
0,2018-08-12 12:00:00+00:00,283002,396364
0,2018-08-12 13:00:00+00:00,295593,412936
0,2018-08-12 14:00:00+00:00,318371,440702
0,2018-08-12 15:00:00+00:00,343660,473023
0,2018-08-12 16:00:00+00:00,367586,506314
0,2018-08-12 17:00:00+00:00,390012,536753
0,2018-08-12 18:00:00+00:00,408694,561646
0,2018-08-12 19:00:00+00:00,421014,580497
0,2018-08-12 20:00:00+00:00,430327,593995
0,2018-08-12 21:00:00+00:00,439394,603301
0,2018-08-12 22:00:00+00:00,443644,608628
0,2018-08-12 23:00:00+00:00,443900,607255
0,2018-08-13 00:00:00+00:00,436138,597820
0,2018-08-13 01:00:00+00:00,427512,584858
0,2018-08-13 02:00:00+00:00,414581,568429
0,2018-08-13 03:00:00+00:00,395097,540060
0,2018-08-13 04:00:00+00:00,370207,508046
0,2018-08-13 05:00:00+00:00,346039,476745
0,2018-08-13 06:00:00+00:00,324261,448901
0,2018-08-13 07:00:00+00:00,306794,428061
0,2018-08-13 08:00:00+00:00,295726,413691
0,2018-08-13 09:00:00+00:00,290576,408363
0,2018-08-13 10:00:00+00:00,295281,415283
0,2018-08-13 11:00:00+00:00,308028,431699
0,2018-08-13 12:00:00+00:00,322792,450689
0,2018-08-13 13:00:00+00:00,337871,470371
0,2018-08-13 14:00:00+00:00,356872,495734
0,2018-08-13 15:00:00+00:00,378984,524841
0,2018-08-13 16:00:00+00:00,402694,554766
0,2018-08-13 17:00:00+00:00,422288,582137
0,2018-08-13 18:00:00+00:00,442819,607044
0,2018-08-13 19:00:00+00:00,457384,626842
0,2018-08-13 20:00:00+00:00,466461,640231
0,2018-08-13 21:00:00+00:00,474094,648632
0,2018-08-13 22:00:00+00:00,477572,651078
0,2018-08-13 23:00:00+00:00,475279,645469
0,2018-08-14 00:00:00+00:00,465995,632151
0,2018-08-14 01:00:00+00:00,452359,616408
0,2018-08-14 02:00:00+00:00,436728,596260
0,2018-08-14 03:00:00+00:00,414228,563861
0,2018-08-14 04:00:00+00:00,387556,526854
0,2018-08-14 05:00:00+00:00,360421,490420
0,2018-08-14 06:00:00+00:00,334959,457969
0,2018-08-14 07:00:00+00:00,315165,434687
0,2018-08-14 08:00:00+00:00,304006,419511
0,2018-08-14 09:00:00+00:00,298582,413111
0,2018-08-14 10:00:00+00:00,300838,418239
0,2018-08-14 11:00:00+00:00,312951,434564
0,2018-08-14 12:00:00+00:00,326231,452503
0,2018-08-14 13:00:00+00:00,341610,471776
0,2018-08-14 14:00:00+00:00,358213,496689
0,2018-08-14 15:00:00+00:00,381486,525731
0,2018-08-14 16:00:00+00:00,405642,556897
0,2018-08-14 17:00:00+00:00,425564,584489
0,2018-08-14 18:00:00+00:00,445866,609871
0,2018-08-14 19:00:00+00:00,460138,630275
